frame_number,kp_0,kp_1,kp_2,kp_3,kp_4,kp_5,kp_6,kp_7,kp_8,kp_9,kp_10,kp_11,kp_12,kp_13,kp_14,kp_15,kp_16
108,"x: 363.1359, y: 87.5213, conf: 0.9959","x: 376.3210, y: 74.1502, conf: 0.9917","x: 351.2572, y: 76.5757, conf: 0.9780","x: 399.9109, y: 86.9832, conf: 0.9560","x: 341.0929, y: 91.8805, conf: 0.6974","x: 444.0454, y: 171.0224, conf: 0.9957","x: 320.5743, y: 179.9303, conf: 0.9974","x: 480.9196, y: 274.7199, conf: 0.9703","x: 307.0725, y: 286.9696, conf: 0.9782","x: 499.1483, y: 378.6559, conf: 0.9081","x: 293.0598, y: 390.8866, conf: 0.9118","x: 429.5359, y: 380.8197, conf: 0.9768","x: 344.7585, y: 383.8091, conf: 0.9811","x: 447.9411, y: 480.0000, conf: 0.1076","x: 328.0645, y: 480.0000, conf: 0.1304","x: 444.0920, y: 480.0000, conf: 0.0041","x: 328.1323, y: 480.0000, conf: 0.0051"
110,"x: 360.0623, y: 89.4520, conf: 0.9941","x: 372.3961, y: 76.0470, conf: 0.9883","x: 348.8566, y: 78.6528, conf: 0.9667","x: 394.8646, y: 88.0626, conf: 0.9560","x: 340.2652, y: 93.3175, conf: 0.6790","x: 440.2300, y: 171.7672, conf: 0.9961","x: 319.2950, y: 180.5527, conf: 0.9970","x: 477.4857, y: 276.3112, conf: 0.9730","x: 305.1883, y: 288.0971, conf: 0.9745","x: 499.1728, y: 381.5719, conf: 0.9043","x: 291.5566, y: 391.1787, conf: 0.8931","x: 425.7906, y: 381.3968, conf: 0.9773","x: 342.8202, y: 384.5490, conf: 0.9797","x: 445.2149, y: 480.0000, conf: 0.1028","x: 327.0069, y: 480.0000, conf: 0.1149","x: 441.8782, y: 480.0000, conf: 0.0038","x: 327.6787, y: 480.0000, conf: 0.0043"
110,"x: 360.0623, y: 89.4520, conf: 0.9941","x: 372.3961, y: 76.0470, conf: 0.9883","x: 348.8566, y: 78.6528, conf: 0.9667","x: 394.8646, y: 88.0626, conf: 0.9560","x: 340.2652, y: 93.3175, conf: 0.6790","x: 440.2300, y: 171.7672, conf: 0.9961","x: 319.2950, y: 180.5527, conf: 0.9970","x: 477.4857, y: 276.3112, conf: 0.9730","x: 305.1883, y: 288.0971, conf: 0.9745","x: 499.1728, y: 381.5719, conf: 0.9043","x: 291.5566, y: 391.1787, conf: 0.8931","x: 425.7906, y: 381.3968, conf: 0.9773","x: 342.8202, y: 384.5490, conf: 0.9797","x: 445.2149, y: 480.0000, conf: 0.1028","x: 327.0069, y: 480.0000, conf: 0.1149","x: 441.8782, y: 480.0000, conf: 0.0038","x: 327.6787, y: 480.0000, conf: 0.0043"
112,"x: 360.0644, y: 89.4106, conf: 0.9939","x: 372.4307, y: 75.9833, conf: 0.9882","x: 348.8519, y: 78.5894, conf: 0.9660","x: 394.9264, y: 87.9561, conf: 0.9558","x: 340.3008, y: 93.2059, conf: 0.6758","x: 440.2441, y: 171.6556, conf: 0.9960","x: 319.3959, y: 180.3542, conf: 0.9970","x: 477.6381, y: 276.4016, conf: 0.9730","x: 305.2475, y: 288.0652, conf: 0.9739","x: 499.3139, y: 381.6898, conf: 0.9039","x: 291.5847, y: 391.0977, conf: 0.8911","x: 425.1949, y: 381.6198, conf: 0.9771","x: 342.4330, y: 384.6656, conf: 0.9793","x: 443.7956, y: 480.0000, conf: 0.1010","x: 326.7470, y: 480.0000, conf: 0.1122","x: 439.7101, y: 480.0000, conf: 0.0037","x: 327.2586, y: 480.0000, conf: 0.0042"
112,"x: 360.0644, y: 89.4106, conf: 0.9939","x: 372.4307, y: 75.9833, conf: 0.9882","x: 348.8519, y: 78.5894, conf: 0.9660","x: 394.9264, y: 87.9561, conf: 0.9558","x: 340.3008, y: 93.2059, conf: 0.6758","x: 440.2441, y: 171.6556, conf: 0.9960","x: 319.3959, y: 180.3542, conf: 0.9970","x: 477.6381, y: 276.4016, conf: 0.9730","x: 305.2475, y: 288.0652, conf: 0.9739","x: 499.3139, y: 381.6898, conf: 0.9039","x: 291.5847, y: 391.0977, conf: 0.8911","x: 425.1949, y: 381.6198, conf: 0.9771","x: 342.4330, y: 384.6656, conf: 0.9793","x: 443.7956, y: 480.0000, conf: 0.1010","x: 326.7470, y: 480.0000, conf: 0.1122","x: 439.7101, y: 480.0000, conf: 0.0037","x: 327.2586, y: 480.0000, conf: 0.0042"
114,"x: 354.4122, y: 89.8398, conf: 0.9956","x: 367.9198, y: 76.3452, conf: 0.9921","x: 342.8568, y: 79.1539, conf: 0.9732","x: 392.9763, y: 89.5595, conf: 0.9625","x: 334.2873, y: 94.9639, conf: 0.6348","x: 438.4267, y: 173.8095, conf: 0.9959","x: 315.6157, y: 182.5220, conf: 0.9967","x: 475.3352, y: 278.9427, conf: 0.9733","x: 302.8295, y: 289.9806, conf: 0.9728","x: 498.7487, y: 381.8271, conf: 0.9104","x: 288.7884, y: 391.7807, conf: 0.8935","x: 424.5930, y: 383.3870, conf: 0.9755","x: 340.1818, y: 386.3032, conf: 0.9775","x: 443.2725, y: 480.0000, conf: 0.0989","x: 323.2729, y: 480.0000, conf: 0.1084","x: 440.4594, y: 480.0000, conf: 0.0038","x: 323.4123, y: 480.0000, conf: 0.0043"
114,"x: 354.4122, y: 89.8398, conf: 0.9956","x: 367.9198, y: 76.3452, conf: 0.9921","x: 342.8568, y: 79.1539, conf: 0.9732","x: 392.9763, y: 89.5595, conf: 0.9625","x: 334.2873, y: 94.9639, conf: 0.6348","x: 438.4267, y: 173.8095, conf: 0.9959","x: 315.6157, y: 182.5220, conf: 0.9967","x: 475.3352, y: 278.9427, conf: 0.9733","x: 302.8295, y: 289.9806, conf: 0.9728","x: 498.7487, y: 381.8271, conf: 0.9104","x: 288.7884, y: 391.7807, conf: 0.8935","x: 424.5930, y: 383.3870, conf: 0.9755","x: 340.1818, y: 386.3032, conf: 0.9775","x: 443.2725, y: 480.0000, conf: 0.0989","x: 323.2729, y: 480.0000, conf: 0.1084","x: 440.4594, y: 480.0000, conf: 0.0038","x: 323.4123, y: 480.0000, conf: 0.0043"
116,"x: 354.3096, y: 90.0562, conf: 0.9956","x: 367.9902, y: 76.6150, conf: 0.9922","x: 342.9689, y: 79.2497, conf: 0.9730","x: 393.2994, y: 89.8616, conf: 0.9633","x: 334.6495, y: 94.7879, conf: 0.6294","x: 438.5241, y: 174.0182, conf: 0.9960","x: 315.4563, y: 182.5201, conf: 0.9967","x: 475.1901, y: 278.9200, conf: 0.9739","x: 302.5987, y: 290.0024, conf: 0.9728","x: 498.6516, y: 381.9056, conf: 0.9119","x: 288.6676, y: 391.7834, conf: 0.8936","x: 424.5506, y: 384.1967, conf: 0.9763","x: 339.7843, y: 387.0480, conf: 0.9780","x: 444.0834, y: 480.0000, conf: 0.1007","x: 322.8658, y: 480.0000, conf: 0.1095","x: 441.8876, y: 480.0000, conf: 0.0038","x: 323.1667, y: 480.0000, conf: 0.0043"
116,"x: 354.3096, y: 90.0562, conf: 0.9956","x: 367.9902, y: 76.6150, conf: 0.9922","x: 342.9689, y: 79.2497, conf: 0.9730","x: 393.2994, y: 89.8616, conf: 0.9633","x: 334.6495, y: 94.7879, conf: 0.6294","x: 438.5241, y: 174.0182, conf: 0.9960","x: 315.4563, y: 182.5201, conf: 0.9967","x: 475.1901, y: 278.9200, conf: 0.9739","x: 302.5987, y: 290.0024, conf: 0.9728","x: 498.6516, y: 381.9056, conf: 0.9119","x: 288.6676, y: 391.7834, conf: 0.8936","x: 424.5506, y: 384.1967, conf: 0.9763","x: 339.7843, y: 387.0480, conf: 0.9780","x: 444.0834, y: 480.0000, conf: 0.1007","x: 322.8658, y: 480.0000, conf: 0.1095","x: 441.8876, y: 480.0000, conf: 0.0038","x: 323.1667, y: 480.0000, conf: 0.0043"
118,"x: 351.7853, y: 86.7837, conf: 0.9959","x: 365.6929, y: 74.8436, conf: 0.9925","x: 340.1489, y: 76.0792, conf: 0.9753","x: 390.0193, y: 91.8567, conf: 0.9582","x: 329.9411, y: 94.2678, conf: 0.6264","x: 434.5094, y: 176.0150, conf: 0.9956","x: 310.8086, y: 185.0939, conf: 0.9963","x: 473.3863, y: 279.0839, conf: 0.9738","x: 301.2498, y: 295.1388, conf: 0.9718","x: 497.7533, y: 383.0425, conf: 0.9092","x: 285.9631, y: 400.6966, conf: 0.8875","x: 425.9530, y: 387.1476, conf: 0.9740","x: 340.0250, y: 390.5497, conf: 0.9755","x: 448.8792, y: 480.0000, conf: 0.0835","x: 323.2239, y: 480.0000, conf: 0.0893","x: 447.3176, y: 480.0000, conf: 0.0031","x: 321.3221, y: 480.0000, conf: 0.0034"
118,"x: 351.7853, y: 86.7837, conf: 0.9959","x: 365.6929, y: 74.8436, conf: 0.9925","x: 340.1489, y: 76.0792, conf: 0.9753","x: 390.0193, y: 91.8567, conf: 0.9582","x: 329.9411, y: 94.2678, conf: 0.6264","x: 434.5094, y: 176.0150, conf: 0.9956","x: 310.8086, y: 185.0939, conf: 0.9963","x: 473.3863, y: 279.0839, conf: 0.9738","x: 301.2498, y: 295.1388, conf: 0.9718","x: 497.7533, y: 383.0425, conf: 0.9092","x: 285.9631, y: 400.6966, conf: 0.8875","x: 425.9530, y: 387.1476, conf: 0.9740","x: 340.0250, y: 390.5497, conf: 0.9755","x: 448.8792, y: 480.0000, conf: 0.0835","x: 323.2239, y: 480.0000, conf: 0.0893","x: 447.3176, y: 480.0000, conf: 0.0031","x: 321.3221, y: 480.0000, conf: 0.0034"
120,"x: 349.3253, y: 95.7981, conf: 0.9966","x: 362.7277, y: 82.5874, conf: 0.9935","x: 337.4301, y: 84.6893, conf: 0.9807","x: 386.7569, y: 95.1811, conf: 0.9582","x: 327.0645, y: 99.2792, conf: 0.6757","x: 431.7792, y: 176.3684, conf: 0.9958","x: 308.3953, y: 186.3660, conf: 0.9970","x: 470.3257, y: 276.8843, conf: 0.9731","x: 299.2145, y: 293.2435, conf: 0.9764","x: 498.8663, y: 382.4362, conf: 0.9065","x: 284.9683, y: 400.9402, conf: 0.8998","x: 425.1406, y: 386.5049, conf: 0.9744","x: 338.9931, y: 390.6287, conf: 0.9777","x: 448.5613, y: 480.0000, conf: 0.0878","x: 318.2249, y: 480.0000, conf: 0.1004","x: 447.2192, y: 480.0000, conf: 0.0034","x: 316.4375, y: 480.0000, conf: 0.0040"
120,"x: 349.3253, y: 95.7981, conf: 0.9966","x: 362.7277, y: 82.5874, conf: 0.9935","x: 337.4301, y: 84.6893, conf: 0.9807","x: 386.7569, y: 95.1811, conf: 0.9582","x: 327.0645, y: 99.2792, conf: 0.6757","x: 431.7792, y: 176.3684, conf: 0.9958","x: 308.3953, y: 186.3660, conf: 0.9970","x: 470.3257, y: 276.8843, conf: 0.9731","x: 299.2145, y: 293.2435, conf: 0.9764","x: 498.8663, y: 382.4362, conf: 0.9065","x: 284.9683, y: 400.9402, conf: 0.8998","x: 425.1406, y: 386.5049, conf: 0.9744","x: 338.9931, y: 390.6287, conf: 0.9777","x: 448.5613, y: 480.0000, conf: 0.0878","x: 318.2249, y: 480.0000, conf: 0.1004","x: 447.2192, y: 480.0000, conf: 0.0034","x: 316.4375, y: 480.0000, conf: 0.0040"
122,"x: 349.3403, y: 95.6435, conf: 0.9967","x: 362.8493, y: 82.4901, conf: 0.9936","x: 337.4219, y: 84.5480, conf: 0.9809","x: 386.9614, y: 95.2418, conf: 0.9588","x: 326.9560, y: 99.2558, conf: 0.6723","x: 431.4767, y: 176.3895, conf: 0.9959","x: 308.4310, y: 186.3714, conf: 0.9969","x: 470.2934, y: 277.0219, conf: 0.9737","x: 299.3048, y: 293.4969, conf: 0.9753","x: 498.7620, y: 382.5059, conf: 0.9089","x: 284.8509, y: 400.9549, conf: 0.8977","x: 424.3079, y: 384.9242, conf: 0.9752","x: 338.4775, y: 389.0204, conf: 0.9778","x: 447.9062, y: 480.0000, conf: 0.0936","x: 318.5463, y: 480.0000, conf: 0.1045","x: 446.9406, y: 480.0000, conf: 0.0037","x: 316.8571, y: 480.0000, conf: 0.0042"
122,"x: 349.3403, y: 95.6435, conf: 0.9967","x: 362.8493, y: 82.4901, conf: 0.9936","x: 337.4219, y: 84.5480, conf: 0.9809","x: 386.9614, y: 95.2418, conf: 0.9588","x: 326.9560, y: 99.2558, conf: 0.6723","x: 431.4767, y: 176.3895, conf: 0.9959","x: 308.4310, y: 186.3714, conf: 0.9969","x: 470.2934, y: 277.0219, conf: 0.9737","x: 299.3048, y: 293.4969, conf: 0.9753","x: 498.7620, y: 382.5059, conf: 0.9089","x: 284.8509, y: 400.9549, conf: 0.8977","x: 424.3079, y: 384.9242, conf: 0.9752","x: 338.4775, y: 389.0204, conf: 0.9778","x: 447.9062, y: 480.0000, conf: 0.0936","x: 318.5463, y: 480.0000, conf: 0.1045","x: 446.9406, y: 480.0000, conf: 0.0037","x: 316.8571, y: 480.0000, conf: 0.0042"
124,"x: 346.7704, y: 95.7625, conf: 0.9955","x: 358.3069, y: 82.4513, conf: 0.9912","x: 334.0847, y: 85.8950, conf: 0.9747","x: 379.9207, y: 94.9670, conf: 0.9556","x: 323.2354, y: 102.7228, conf: 0.6894","x: 427.8962, y: 176.4612, conf: 0.9964","x: 305.8931, y: 188.7844, conf: 0.9968","x: 467.8006, y: 276.2341, conf: 0.9766","x: 297.3071, y: 294.4532, conf: 0.9739","x: 497.4713, y: 378.9420, conf: 0.9083","x: 283.0872, y: 402.7750, conf: 0.8854","x: 422.1888, y: 384.6174, conf: 0.9785","x: 337.0806, y: 389.9777, conf: 0.9794","x: 446.0961, y: 480.0000, conf: 0.0967","x: 315.8657, y: 480.0000, conf: 0.1019","x: 445.0280, y: 480.0000, conf: 0.0036","x: 313.1158, y: 480.0000, conf: 0.0039"
124,"x: 346.7704, y: 95.7625, conf: 0.9955","x: 358.3069, y: 82.4513, conf: 0.9912","x: 334.0847, y: 85.8950, conf: 0.9747","x: 379.9207, y: 94.9670, conf: 0.9556","x: 323.2354, y: 102.7228, conf: 0.6894","x: 427.8962, y: 176.4612, conf: 0.9964","x: 305.8931, y: 188.7844, conf: 0.9968","x: 467.8006, y: 276.2341, conf: 0.9766","x: 297.3071, y: 294.4532, conf: 0.9739","x: 497.4713, y: 378.9420, conf: 0.9083","x: 283.0872, y: 402.7750, conf: 0.8854","x: 422.1888, y: 384.6174, conf: 0.9785","x: 337.0806, y: 389.9777, conf: 0.9794","x: 446.0961, y: 480.0000, conf: 0.0967","x: 315.8657, y: 480.0000, conf: 0.1019","x: 445.0280, y: 480.0000, conf: 0.0036","x: 313.1158, y: 480.0000, conf: 0.0039"
126,"x: 345.1082, y: 96.8515, conf: 0.9960","x: 357.1104, y: 83.4799, conf: 0.9923","x: 332.3748, y: 86.7392, conf: 0.9769","x: 379.4477, y: 95.9241, conf: 0.9561","x: 321.3931, y: 103.1494, conf: 0.6761","x: 426.7042, y: 177.0038, conf: 0.9963","x: 304.2693, y: 189.1790, conf: 0.9966","x: 467.1453, y: 275.3865, conf: 0.9762","x: 296.1875, y: 294.5061, conf: 0.9722","x: 497.9442, y: 373.9120, conf: 0.9118","x: 281.1646, y: 403.1525, conf: 0.8840","x: 420.9761, y: 385.4246, conf: 0.9771","x: 335.7843, y: 390.7775, conf: 0.9776","x: 444.3339, y: 480.0000, conf: 0.0943","x: 315.5521, y: 480.0000, conf: 0.0976","x: 442.3378, y: 480.0000, conf: 0.0035","x: 313.4235, y: 480.0000, conf: 0.0038"
126,"x: 345.1082, y: 96.8515, conf: 0.9960","x: 357.1104, y: 83.4799, conf: 0.9923","x: 332.3748, y: 86.7392, conf: 0.9769","x: 379.4477, y: 95.9241, conf: 0.9561","x: 321.3931, y: 103.1494, conf: 0.6761","x: 426.7042, y: 177.0038, conf: 0.9963","x: 304.2693, y: 189.1790, conf: 0.9966","x: 467.1453, y: 275.3865, conf: 0.9762","x: 296.1875, y: 294.5061, conf: 0.9722","x: 497.9442, y: 373.9120, conf: 0.9118","x: 281.1646, y: 403.1525, conf: 0.8840","x: 420.9761, y: 385.4246, conf: 0.9771","x: 335.7843, y: 390.7775, conf: 0.9776","x: 444.3339, y: 480.0000, conf: 0.0943","x: 315.5521, y: 480.0000, conf: 0.0976","x: 442.3378, y: 480.0000, conf: 0.0035","x: 313.4235, y: 480.0000, conf: 0.0038"
128,"x: 342.3401, y: 100.5717, conf: 0.9961","x: 354.9573, y: 87.1971, conf: 0.9932","x: 331.0754, y: 89.7632, conf: 0.9755","x: 378.7232, y: 98.4613, conf: 0.9635","x: 322.2543, y: 103.5213, conf: 0.6397","x: 425.8335, y: 178.0240, conf: 0.9965","x: 303.8554, y: 189.6528, conf: 0.9966","x: 466.7508, y: 273.7718, conf: 0.9781","x: 294.9774, y: 293.8009, conf: 0.9718","x: 497.8405, y: 370.8664, conf: 0.9191","x: 280.1672, y: 399.4439, conf: 0.8853","x: 421.3052, y: 385.7211, conf: 0.9794","x: 335.7112, y: 390.8281, conf: 0.9791","x: 446.2785, y: 480.0000, conf: 0.1050","x: 313.9857, y: 480.0000, conf: 0.1051","x: 447.2319, y: 480.0000, conf: 0.0039","x: 312.8416, y: 480.0000, conf: 0.0042"
128,"x: 342.3401, y: 100.5717, conf: 0.9961","x: 354.9573, y: 87.1971, conf: 0.9932","x: 331.0754, y: 89.7632, conf: 0.9755","x: 378.7232, y: 98.4613, conf: 0.9635","x: 322.2543, y: 103.5213, conf: 0.6397","x: 425.8335, y: 178.0240, conf: 0.9965","x: 303.8554, y: 189.6528, conf: 0.9966","x: 466.7508, y: 273.7718, conf: 0.9781","x: 294.9774, y: 293.8009, conf: 0.9718","x: 497.8405, y: 370.8664, conf: 0.9191","x: 280.1672, y: 399.4439, conf: 0.8853","x: 421.3052, y: 385.7211, conf: 0.9794","x: 335.7112, y: 390.8281, conf: 0.9791","x: 446.2785, y: 480.0000, conf: 0.1050","x: 313.9857, y: 480.0000, conf: 0.1051","x: 447.2319, y: 480.0000, conf: 0.0039","x: 312.8416, y: 480.0000, conf: 0.0042"
130,"x: 342.6357, y: 100.4617, conf: 0.9962","x: 355.3222, y: 87.1796, conf: 0.9933","x: 331.2762, y: 89.6558, conf: 0.9765","x: 378.9882, y: 98.6464, conf: 0.9628","x: 322.1521, y: 103.5570, conf: 0.6459","x: 425.6865, y: 178.0705, conf: 0.9965","x: 303.7398, y: 189.6865, conf: 0.9967","x: 466.4786, y: 273.8336, conf: 0.9779","x: 295.2049, y: 294.0631, conf: 0.9723","x: 497.6074, y: 370.5409, conf: 0.9192","x: 280.2635, y: 399.5664, conf: 0.8873","x: 421.1420, y: 384.9908, conf: 0.9797","x: 335.6832, y: 390.1186, conf: 0.9796","x: 446.1000, y: 480.0000, conf: 0.1084","x: 314.6754, y: 480.0000, conf: 0.1094","x: 446.6016, y: 480.0000, conf: 0.0041","x: 313.7001, y: 480.0000, conf: 0.0044"
130,"x: 342.6357, y: 100.4617, conf: 0.9962","x: 355.3222, y: 87.1796, conf: 0.9933","x: 331.2762, y: 89.6558, conf: 0.9765","x: 378.9882, y: 98.6464, conf: 0.9628","x: 322.1521, y: 103.5570, conf: 0.6459","x: 425.6865, y: 178.0705, conf: 0.9965","x: 303.7398, y: 189.6865, conf: 0.9967","x: 466.4786, y: 273.8336, conf: 0.9779","x: 295.2049, y: 294.0631, conf: 0.9723","x: 497.6074, y: 370.5409, conf: 0.9192","x: 280.2635, y: 399.5664, conf: 0.8873","x: 421.1420, y: 384.9908, conf: 0.9797","x: 335.6832, y: 390.1186, conf: 0.9796","x: 446.1000, y: 480.0000, conf: 0.1084","x: 314.6754, y: 480.0000, conf: 0.1094","x: 446.6016, y: 480.0000, conf: 0.0041","x: 313.7001, y: 480.0000, conf: 0.0044"
132,"x: 343.9338, y: 98.2398, conf: 0.9964","x: 356.6953, y: 85.4906, conf: 0.9933","x: 332.1912, y: 87.6605, conf: 0.9778","x: 380.1694, y: 98.9357, conf: 0.9601","x: 322.0775, y: 103.4203, conf: 0.6499","x: 426.5605, y: 179.4751, conf: 0.9964","x: 303.6354, y: 190.5501, conf: 0.9968","x: 466.4908, y: 275.4375, conf: 0.9781","x: 294.6910, y: 294.8333, conf: 0.9750","x: 499.5666, y: 374.4589, conf: 0.9189","x: 279.3025, y: 401.4679, conf: 0.8951","x: 423.0316, y: 386.5962, conf: 0.9797","x: 336.1831, y: 391.6150, conf: 0.9803","x: 450.7534, y: 480.0000, conf: 0.1038","x: 313.4229, y: 480.0000, conf: 0.1079","x: 452.9681, y: 480.0000, conf: 0.0039","x: 310.0200, y: 480.0000, conf: 0.0043"
132,"x: 343.9338, y: 98.2398, conf: 0.9964","x: 356.6953, y: 85.4906, conf: 0.9933","x: 332.1912, y: 87.6605, conf: 0.9778","x: 380.1694, y: 98.9357, conf: 0.9601","x: 322.0775, y: 103.4203, conf: 0.6499","x: 426.5605, y: 179.4751, conf: 0.9964","x: 303.6354, y: 190.5501, conf: 0.9968","x: 466.4908, y: 275.4375, conf: 0.9781","x: 294.6910, y: 294.8333, conf: 0.9750","x: 499.5666, y: 374.4589, conf: 0.9189","x: 279.3025, y: 401.4679, conf: 0.8951","x: 423.0316, y: 386.5962, conf: 0.9797","x: 336.1831, y: 391.6150, conf: 0.9803","x: 450.7534, y: 480.0000, conf: 0.1038","x: 313.4229, y: 480.0000, conf: 0.1079","x: 452.9681, y: 480.0000, conf: 0.0039","x: 310.0200, y: 480.0000, conf: 0.0043"
134,"x: 344.3564, y: 97.9316, conf: 0.9964","x: 357.0525, y: 85.3176, conf: 0.9932","x: 332.4581, y: 87.4487, conf: 0.9781","x: 380.2744, y: 99.0929, conf: 0.9590","x: 322.0122, y: 103.5999, conf: 0.6573","x: 426.5518, y: 179.6153, conf: 0.9964","x: 303.6657, y: 190.8070, conf: 0.9968","x: 466.3988, y: 275.2348, conf: 0.9780","x: 294.8511, y: 294.8580, conf: 0.9755","x: 499.5755, y: 373.8351, conf: 0.9189","x: 279.4130, y: 401.0952, conf: 0.8972","x: 423.5579, y: 385.9446, conf: 0.9801","x: 336.9303, y: 391.1053, conf: 0.9809","x: 451.4225, y: 480.0000, conf: 0.1072","x: 315.4982, y: 480.0000, conf: 0.1125","x: 453.1277, y: 480.0000, conf: 0.0041","x: 312.4588, y: 480.0000, conf: 0.0045"
134,"x: 344.3564, y: 97.9316, conf: 0.9964","x: 357.0525, y: 85.3176, conf: 0.9932","x: 332.4581, y: 87.4487, conf: 0.9781","x: 380.2744, y: 99.0929, conf: 0.9590","x: 322.0122, y: 103.5999, conf: 0.6573","x: 426.5518, y: 179.6153, conf: 0.9964","x: 303.6657, y: 190.8070, conf: 0.9968","x: 466.3988, y: 275.2348, conf: 0.9780","x: 294.8511, y: 294.8580, conf: 0.9755","x: 499.5755, y: 373.8351, conf: 0.9189","x: 279.4130, y: 401.0952, conf: 0.8972","x: 423.5579, y: 385.9446, conf: 0.9801","x: 336.9303, y: 391.1053, conf: 0.9809","x: 451.4225, y: 480.0000, conf: 0.1072","x: 315.4982, y: 480.0000, conf: 0.1125","x: 453.1277, y: 480.0000, conf: 0.0041","x: 312.4588, y: 480.0000, conf: 0.0045"
136,"x: 343.5555, y: 102.1974, conf: 0.9964","x: 356.8752, y: 89.4550, conf: 0.9938","x: 333.4131, y: 91.0210, conf: 0.9751","x: 381.8132, y: 101.7200, conf: 0.9662","x: 325.8875, y: 104.1951, conf: 0.6084","x: 427.4872, y: 180.3769, conf: 0.9967","x: 306.0906, y: 190.3518, conf: 0.9968","x: 467.8951, y: 275.3245, conf: 0.9808","x: 294.9779, y: 293.7272, conf: 0.9747","x: 501.1017, y: 376.1759, conf: 0.9262","x: 278.7386, y: 396.3316, conf: 0.8964","x: 423.9354, y: 385.8602, conf: 0.9821","x: 337.1981, y: 390.3089, conf: 0.9816","x: 455.6942, y: 480.0000, conf: 0.1194","x: 313.3883, y: 480.0000, conf: 0.1185","x: 462.4896, y: 480.0000, conf: 0.0046","x: 309.6881, y: 480.0000, conf: 0.0048"
136,"x: 343.5555, y: 102.1974, conf: 0.9964","x: 356.8752, y: 89.4550, conf: 0.9938","x: 333.4131, y: 91.0210, conf: 0.9751","x: 381.8132, y: 101.7200, conf: 0.9662","x: 325.8875, y: 104.1951, conf: 0.6084","x: 427.4872, y: 180.3769, conf: 0.9967","x: 306.0906, y: 190.3518, conf: 0.9968","x: 467.8951, y: 275.3245, conf: 0.9808","x: 294.9779, y: 293.7272, conf: 0.9747","x: 501.1017, y: 376.1759, conf: 0.9262","x: 278.7386, y: 396.3316, conf: 0.8964","x: 423.9354, y: 385.8602, conf: 0.9821","x: 337.1981, y: 390.3089, conf: 0.9816","x: 455.6942, y: 480.0000, conf: 0.1194","x: 313.3883, y: 480.0000, conf: 0.1185","x: 462.4896, y: 480.0000, conf: 0.0046","x: 309.6881, y: 480.0000, conf: 0.0048"
138,"x: 344.0122, y: 102.0163, conf: 0.9964","x: 357.3314, y: 89.3517, conf: 0.9938","x: 333.6818, y: 90.8528, conf: 0.9761","x: 382.0139, y: 101.8536, conf: 0.9652","x: 325.6652, y: 104.2823, conf: 0.6169","x: 427.4311, y: 180.5201, conf: 0.9966","x: 305.9027, y: 190.4999, conf: 0.9968","x: 467.9162, y: 275.3211, conf: 0.9806","x: 295.0446, y: 293.8077, conf: 0.9750","x: 501.1360, y: 376.2658, conf: 0.9257","x: 278.6606, y: 396.2603, conf: 0.8976","x: 423.9346, y: 385.9496, conf: 0.9819","x: 337.1395, y: 390.4075, conf: 0.9816","x: 455.5658, y: 480.0000, conf: 0.1179","x: 313.3965, y: 480.0000, conf: 0.1178","x: 462.1022, y: 480.0000, conf: 0.0045","x: 309.5482, y: 480.0000, conf: 0.0048"
138,"x: 344.0122, y: 102.0163, conf: 0.9964","x: 357.3314, y: 89.3517, conf: 0.9938","x: 333.6818, y: 90.8528, conf: 0.9761","x: 382.0139, y: 101.8536, conf: 0.9652","x: 325.6652, y: 104.2823, conf: 0.6169","x: 427.4311, y: 180.5201, conf: 0.9966","x: 305.9027, y: 190.4999, conf: 0.9968","x: 467.9162, y: 275.3211, conf: 0.9806","x: 295.0446, y: 293.8077, conf: 0.9750","x: 501.1360, y: 376.2658, conf: 0.9257","x: 278.6606, y: 396.2603, conf: 0.8976","x: 423.9346, y: 385.9496, conf: 0.9819","x: 337.1395, y: 390.4075, conf: 0.9816","x: 455.5658, y: 480.0000, conf: 0.1179","x: 313.3965, y: 480.0000, conf: 0.1178","x: 462.1022, y: 480.0000, conf: 0.0045","x: 309.5482, y: 480.0000, conf: 0.0048"
140,"x: 354.2479, y: 99.7188, conf: 0.9934","x: 366.7181, y: 87.8516, conf: 0.9908","x: 344.0152, y: 89.7997, conf: 0.9560","x: 390.5021, y: 101.8313, conf: 0.9592","x: 336.4759, y: 105.4747, conf: 0.5482","x: 435.4688, y: 181.1628, conf: 0.9958","x: 316.0518, y: 191.2587, conf: 0.9902","x: 474.4741, y: 276.2907, conf: 0.9783","x: 295.6238, y: 293.8375, conf: 0.9161","x: 501.4751, y: 379.7416, conf: 0.9257","x: 276.3717, y: 399.4720, conf: 0.8009","x: 429.0005, y: 382.2468, conf: 0.9614","x: 347.0245, y: 387.2517, conf: 0.9417","x: 446.3476, y: 480.0000, conf: 0.1028","x: 329.0644, y: 480.0000, conf: 0.0674","x: 444.5429, y: 480.0000, conf: 0.0042","x: 330.7684, y: 480.0000, conf: 0.0032"
